Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
2,016E+11;3;88;;;2;2;3;310;0;1;3;0;35;1;2;1;99
2,016E+11;3;21;;;2;2;1;464;;;;;;;0;1;99
2,016E+11;4;;;;2;2;;;0;3;3;33;0;1;0;1;99
2,016E+11;3;26;;;2;2;4;700;0;1;1;0;70;1;0;1;99
2,016E+11;3;2;;;2;2;34;100;0;1;1;0;77;1;0;1;99
2,016E+11;3;1044;;;2;3;78;700;0;2;3;0;106;1;0;1;99
2,016E+11;3;1003;;;2;2;13;900;0;0;0;0;0;2;0;1;99
2,016E+11;3;803;;;2;2;5;800;0;1;2;0;42;1;0;1;99
2,016E+11;3;1003;;;2;2;12;300;0;0;1;0;0;2;0;1;99
2,016E+11;3;1003;;;2;2;11;800;0;1;1;0;74;1;0;1;99
2,016E+11;3;4;;;2;2;31;980;0;2;1;;;1;0;1;99
2,016E+11;3;933;;;2;2;9;400;0;0;1;0;0;1;0;1;99
2,016E+11;3;15;;;2;2;;;0;0;0;0;0;6;0;1;99
2,016E+11;3;4;;;2;2;27;600;0;0;3;0;0;0;0;1;99
2,016E+11;3;861;;;2;2;5;400;0;1;1;0;81;1;0;1;99
2,016E+11;3;86;;;2;2;14;330;0;1;3;50;0;1;0;3;99
2,016E+11;3;11;;;2;2;18;0;0;1;1;0;55;9;0;3;99
2,016E+11;3;82;;;2;2;22;233;0;1;1;0;53;2;0;1;99
2,016E+11;3;4;;;2;2;8;0;0;0;1;0;0;1;0;1;99
2,016E+11;3;973;;;2;2;32;0;0;0;2;60;0;1;0;3;99
2,016E+11;3;1;;;2;2;65;500;0;0;1;0;0;2;0;1;99
2,016E+11;3;2;;;2;2;;;0;0;1;0;0;1;0;1;99
2,016E+11;3;1044;;;2;2;18;200;0;2;1;0;0;1;0;1;99
2,016E+11;3;810;;;2;2;1;0;0;0;4;0;60;1;4;1;99
2,016E+11;3;1;;;3;4;1;500;0;4;1;0;0;1;0;1;99
2,016E+11;3;31;;;2;2;37;100;0;0;3;0;0;1;0;1;99
2,016E+11;3;8;;;2;2;;;0;2;1;0;60;2;0;1;99
2,016E+11;3;8;;;2;2;39;0;0;1;1;0;0;2;0;1;0
2,016E+11;3;315;;;2;2;0;800;0;1;3;0;60;1;0;3;99
2,016E+11;3;331;;;2;2;;;0;2;1;60;0;1;0;4;99
2,016E+11;3;34;;;2;2;38;450;0;2;1;0;66;7;0;4;99
2,016E+11;3;12;;;2;2;24;0;0;2;4;0;0;7;0;1;99
2,016E+11;3;1;;;2;2;3;500;0;1;1;0;0;1;0;1;99
2,016E+11;3;1;;;2;2;11;669;0;2;1;0;0;1;0;1;99
2,016E+11;3;1044;;;2;2;26;137;0;0;1;0;0;1;0;1;99
2,016E+11;3;72;;;2;2;4;900;0;1;1;0;70;1;0;3;99
2,016E+11;3;13;;;2;2;22;0;0;0;0;0;0;0;0;3;99
2,016E+11;3;12;;;2;2;29;830;0;0;0;0;0;0;0;1;99
2,016E+11;3;421;;;2;2;0;300;0;1;1;0;60;2;0;1;99
2,016E+11;2;2;;;4;4;22;986;0;3;1;0;0;1;0;1;99
2,016E+11;2;2;;;3;4;22;0;0;1;1;0;0;1;0;1;99
2,016E+11;2;2;;;2;2;31;0;0;0;1;0;140;1;0;1;99
2,016E+11;2;2;;;2;3;31;650;0;0;1;140;0;1;0;1;99
2,016E+11;3;139;;;2;2;;;0;1;1;0;120;1;0;4;99
2,016E+11;3;925;;;2;2;13;200;0;1;1;;;1;0;1;99
2,016E+11;3;536;;;2;2;;;0;1;2;0;0;1;0;1;99
2,016E+11;3;1560;;;2;2;0;1;0;1;1;0;56;1;0;1;99
2,016E+11;2;31;;;2;2;29;500;0;1;1;0;0;1;0;1;99
2,016E+11;3;925;;;2;2;18;900;0;1;3;0;71;1;0;1;99
2,016E+11;2;31;;;2;2;26;300;0;2;1;0;74;2;0;1;99
2,016E+11;3;1350;;;2;2;;;0;1;0;0;49;1;0;1;99
2,016E+11;3;973;;;2;2;;;0;1;1;0;0;1;0;1;3
2,016E+11;3;17;;;2;2;;;0;1;1;0;59;1;0;1;99
2,016E+11;3;9;;;2;2;0;300;0;1;2;0;0;1;0;3;99
2,016E+11;3;466;;;2;2;0;680;0;1;3;0;54;1;0;3;99
2,016E+11;3;977;;;2;2;9;900;0;1;1;0;66;1;0;1;99
2,016E+11;3;960;;;2;2;47;300;0;1;1;0;60;1;0;1;99
2,016E+11;2;2;;;2;2;9;900;0;2;3;0;66;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;0;1;0;0;1;0;3;99
2,016E+11;3;1043;;;2;2;43;874;0;1;1;0;75;1;0;3;99
2,016E+11;3;946;;;2;2;9;950;0;2;1;0;60;1;0;1;99
2,016E+11;3;1043;;;2;2;29;500;0;1;1;0;90;1;5;1;99
2,016E+11;3;1029;;;2;2;53;600;0;0;2;0;76;1;0;3;99
2,016E+11;3;960;;;2;2;32;700;0;1;1;0;0;3;0;1;99
2,016E+11;3;27;;;2;2;;;0;1;2;0;54;1;0;1;99
2,016E+11;3;946;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;1043;;;2;2;24;519;0;1;1;0;0;1;0;1;99
2,016E+11;3;749;;;2;2;;;0;0;1;50;50;0;0;1;99
2,016E+11;3;1760;;;2;2;;;0;1;1;;;1;0;1;99
2,016E+11;3;363;;;2;2;;;0;2;1;90;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;2;1;0;0;1;0;1;3
2,016E+11;3;1043;;;2;2;10;650;0;2;1;0;0;1;0;1;99
2,016E+11;3;363;;;2;2;;;;;;;;;0;1;99
2,016E+11;3;34;;;2;2;6;200;0;0;1;0;0;1;0;1;0
2,016E+11;3;125;;;2;2;14;300;0;1;1;0;0;1;0;4;0
2,016E+11;3;927;;;2;2;25;500;0;1;3;0;0;1;0;3;99
2,016E+11;3;34;;;2;2;5;100;0;1;1;0;0;1;0;3;0
2,016E+11;3;1;;;0;2;4;755;0;1;1;60;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;3;927;;;2;0;25;900;0;2;1;0;68;1;0;1;0
2,016E+11;3;149;;;2;2;6;500;0;1;1;0;0;0;0;0;0
2,016E+11;3;526;;;2;2;1;200;0;0;2;0;0;1;0;3;99
2,016E+11;3;12;;;2;2;6;950;0;0;1;0;0;1;5;1;99
2,016E+11;2;31;;;3;4;31;0;0;0;1;0;0;1;0;2;99
2,016E+11;3;1001;;;3;0;31;0;0;0;1;0;0;1;0;4;0
2,016E+11;3;981;;;2;2;24;300;0;1;1;0;0;1;0;1;99
2,016E+11;3;927;;;2;0;25;380;0;1;3;0;60;1;0;1;99
2,016E+11;3;1001;;;2;2;45;0;0;1;1;0;60;6;0;1;99
2,016E+11;3;2;;;2;0;13;235;0;4;4;0;0;2;0;1;99
2,016E+11;3;915;;;0;0;13;854;0;0;0;0;0;0;0;0;0
2,016E+11;3;981;;;2;0;10;70;0;1;1;70;0;2;0;1;0
2,016E+11;3;22;;;2;0;33;308;0;1;1;0;40;2;0;1;99
2,016E+11;3;923;;;2;2;33;0;0;0;2;0;75;2;0;1;99
2,016E+11;3;115;;;2;0;22;700;0;0;3;0;0;1;0;3;99
2,016E+11;3;53;;;0;0;2;550;0;0;1;0;0;1;0;1;99
2,016E+11;4;;;;2;0;;;0;0;2;0;55;1;0;0;99
2,016E+11;3;124;;;0;2;;;0;1;1;0;60;1;0;1;99
2,016E+11;3;901;;;2;2;34;100;0;0;1;0;65;2;0;1;99
2,016E+11;3;1001;;;2;1;20;0;0;0;1;0;95;2;0;1;99
2,016E+11;3;1001;;;3;4;24;760;0;1;1;0;0;1;0;1;99
2,016E+11;3;137;;;0;0;0;910;0;0;0;0;0;0;0;0;0
2,016E+11;3;620;;;2;2;3;500;0;3;0;0;0;1;0;1;0
2,016E+11;4;;;;2;2;;;0;1;3;0;30;1;0;1;99
2,016E+11;3;1001;;;2;2;28;850;0;1;1;29;82;1;0;1;0
2,016E+11;3;137;;;0;0;0;50;0;3;0;0;86;1;0;1;99
2,016E+11;3;1001;;;2;3;21;100;0;1;1;0;97;1;6;1;0
2,016E+11;2;31;;;3;2;53;0;0;1;1;10;60;2;0;3;99
2,016E+11;3;916;;;2;2;2;250;0;2;1;0;0;1;0;1;0
2,016E+11;3;55;;;2;0;16;0;0;1;1;76;0;1;0;3;99
2,016E+11;3;9;;;2;0;0;700;0;1;1;0;76;1;3;1;99
2,016E+11;3;144;;;2;2;5;1056;0;1;2;0;40;1;0;1;99
2,016E+11;3;1001;;;2;0;60;100;0;1;1;0;0;0;0;4;99
2,016E+11;3;63;;;2;0;4;450;0;1;2;0;40;1;0;0;0
2,016E+11;3;61;;;2;2;8;191;0;2;1;0;57;1;0;4;99
2,016E+11;3;1016;;;0;0;26;0;0;0;0;0;0;0;0;0;0
2,016E+11;3;137;;;2;0;17;600;0;1;2;0;0;1;0;1;0
2,016E+11;3;916;;A;2;2;25;0;0;1;1;0;62;2;0;1;99
2,016E+11;3;12;;;0;0;20;0;0;0;0;0;0;2;0;0;0
2,016E+11;3;12;;;2;2;19;100;0;1;1;0;60;2;5;1;99
2,016E+11;3;12;;;2;2;19;150;0;1;1;0;60;1;5;1;99
2,016E+11;4;;;;2;0;;;0;1;1;0;48;1;0;1;99
2,016E+11;3;12;;;2;2;14;300;0;1;3;0;120;1;5;1;99
2,016E+11;3;12;;;2;0;10;500;0;1;1;0;0;1;0;1;99
2,016E+11;3;929;;;2;0;24;100;0;2;1;0;60;1;0;1;99
2,016E+11;3;12;;;2;2;22;50;0;1;1;0;71;2;0;1;99
2,016E+11;4;;;;2;1;;;0;1;2;0;54;1;0;3;99
2,016E+11;3;86;;;0;0;0;200;0;0;0;0;0;0;0;0;0
2,016E+11;3;86;;;2;0;0;500;0;1;1;0;0;1;0;3;99
2,016E+11;3;916;;;2;2;20;606;0;1;1;0;70;1;0;1;99
2,016E+11;3;587;;;2;2;1;929;0;0;1;0;70;1;0;1;99
2,016E+11;3;127;;;2;2;11;500;0;1;1;0;60;1;0;1;99
2,016E+11;3;101;;;2;2;13;800;0;1;1;0;75;6;0;1;99
2,016E+11;3;1032;;;2;0;15;500;0;1;1;0;75;1;0;1;0
2,016E+11;3;145;;;2;2;4;495;0;2;1;0;60;1;5;1;99
2,016E+11;3;932;;;2;2;15;800;0;1;1;0;60;2;0;5;99
2,016E+11;4;;;C;2;2;;;0;1;1;65;0;1;0;1;0
2,016E+11;3;155;;;2;2;1;900;0;0;1;0;82;1;3;1;0
2,016E+11;3;973;;;2;2;10;990;1;1;1;0;67;1;0;1;0
2,016E+11;3;332;;;2;0;37;132;0;1;1;0;0;1;0;1;0
2,016E+11;3;332;;;2;0;35;778;0;1;1;0;65;2;5;1;99
2,016E+11;3;26;;;2;0;11;500;0;1;1;0;75;1;5;1;99
2,016E+11;3;98;;;2;2;22;700;0;2;2;0;58;1;0;1;99
2,016E+11;3;332;;;2;2;35;900;0;0;1;64;0;2;0;3;99
2,016E+11;3;98;;;2;2;21;700;0;0;1;70;0;1;0;1;99
2,016E+11;3;335;;;2;2;15;900;0;1;3;0;42;1;0;1;99
2,016E+11;3;85;;;2;2;8;500;0;1;1;56;0;2;0;1;99
2,016E+11;3;973;;;2;2;14;47;0;3;3;0;61;2;0;1;0
2,016E+11;3;41;;;2;2;0;800;0;1;2;0;70;1;0;1;99
2,016E+11;3;155;;;2;1;12;400;0;1;4;0;70;2;0;1;0
2,016E+11;3;142;;;2;0;4;100;0;0;1;0;0;1;0;1;0
2,016E+11;3;60;;;2;2;10;0;0;1;1;0;0;1;2;1;99
2,016E+11;3;1017;;;2;2;55;755;0;0;1;0;77;1;0;3;3
2,016E+11;3;26;;;2;2;18;170;0;1;2;0;64;1;0;1;99
2,016E+11;3;1017;;;0;2;47;100;0;1;1;0;90;1;0;1;0
2,016E+11;4;;;;2;0;;;0;1;3;0;37;1;0;1;99
2,016E+11;3;935;;;2;2;7;100;0;1;1;0;0;1;0;1;99
2,016E+11;2;31;;;2;2;72;350;0;1;1;0;0;1;0;1;0
2,016E+11;3;1017;;;2;2;38;570;0;0;1;0;70;2;0;3;0
2,016E+11;3;935;;;2;0;4;363;0;0;1;0;0;1;0;1;99
2,016E+11;3;1032;;;3;0;23;800;0;0;1;10;70;2;0;2;99
2,016E+11;3;24;;;0;0;3;100;0;0;2;0;50;2;0;1;99
2,016E+11;3;128;;;2;2;2;300;0;1;1;50;0;1;0;0;99
2,016E+11;3;39;;;2;0;9;755;0;1;1;0;50;2;0;0;99
2,016E+11;3;1032;;;2;2;32;0;0;1;0;0;0;1;0;0;99
2,016E+11;3;932;;;2;0;30;525;0;1;1;0;70;1;0;3;99
2,016E+11;3;932;;;2;2;42;256;0;1;1;0;58;1;6;1;99
2,016E+11;3;56;;;2;2;18;250;0;0;1;0;60;1;0;1;0
2,016E+11;3;14;;A;2;2;1;10;0;1;3;0;60;8;0;1;0
2,016E+11;4;0;;;2;2;;;0;2;1;50;0;1;0;1;0
2,016E+11;4;;;;2;2;;;0;1;2;0;38;2;0;3;99
2,016E+11;4;1;;;2;2;;;0;1;3;0;59;1;0;1;0
2,016E+11;3;56;;;2;2;24;0;0;0;1;0;43;1;0;0;0
2,016E+11;3;653;;;2;2;20;800;0;1;1;0;60;1;0;3;0
2,016E+11;3;653;;;2;2;;;0;1;1;0;70;1;0;1;99
2,016E+11;3;15;;;2;2;0;500;0;1;2;0;90;1;0;1;99
2,016E+11;3;1330;;;2;2;23;920;0;1;3;0;70;7;0;1;99
2,016E+11;3;330;;;2;0;5;0;0;2;2;0;65;2;0;1;99
2,016E+11;2;330;;;2;2;16;800;0;3;1;0;70;1;0;1;0
2,016E+11;3;1017;;;2;0;14;240;0;1;3;0;52;1;0;1;99
2,016E+11;3;330;;;2;2;1;500;0;0;0;0;73;1;5;1;99
2,016E+11;3;1330;;;2;0;23;50;0;1;1;0;0;1;0;1;99
2,016E+11;3;1330;;;2;2;22;800;0;0;1;0;0;1;0;1;99
2,016E+11;3;1330;;;2;3;20;550;0;2;1;0;110;2;0;1;0
2,016E+11;3;1001;;;2;3;3;100;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;0;;;0;1;1;0;0;2;0;1;3
2,016E+11;3;49;;;2;1;1;550;0;1;1;0;0;1;0;3;99
2,016E+11;3;105;;;0;0;23;950;0;0;0;0;0;0;0;0;0
2,016E+11;3;49;;;0;0;0;500;0;1;1;0;0;1;0;1;0
2,016E+11;3;105;;;2;0;24;0;0;1;1;0;0;1;0;1;0
2,016E+11;3;49;;;2;0;4;100;0;0;1;0;0;1;0;1;0
2,016E+11;3;49;;;2;2;3;300;0;1;1;0;0;1;0;3;99
2,016E+11;3;923;;;2;0;0;450;0;2;1;0;0;1;0;1;99
2,016E+11;3;49;;;0;0;2;100;0;0;0;0;0;0;0;0;0
2,016E+11;3;929;;;2;2;1;0;0;1;1;0;0;1;0;1;99
2,016E+11;3;609;;;0;0;3;600;0;0;0;0;0;0;0;0;0
2,016E+11;3;105;;;0;0;22;50;0;0;0;0;0;0;0;0;0
2,016E+11;3;1001;;;0;0;0;500;0;0;1;0;0;1;0;1;0
2,016E+11;3;929;;;2;0;3;700;0;2;1;0;0;1;0;1;0
2,016E+11;4;;;;0;0;;;0;0;0;0;0;1;0;0;0
2,016E+11;4;;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;3;44;;;2;2;22;200;0;2;3;0;64;1;0;1;0
2,016E+11;3;1016;;;2;0;7;450;0;1;1;0;0;1;6;1;0
2,016E+11;3;909;;;0;0;7;600;0;0;0;0;0;0;0;0;0
2,016E+11;3;44;;;2;2;25;900;0;2;4;0;75;1;0;1;99
2,016E+11;3;162;;;0;0;9;100;0;0;0;0;0;0;0;0;0
2,016E+11;2;330;;;2;2;3;420;0;1;1;0;80;1;4;1;99
2,016E+11;2;2;2;;3;0;15;0;0;0;1;0;0;1;0;3;99
2,016E+11;2;2;;;3;0;8;550;0;1;0;0;0;2;0;3;99
2,016E+11;2;330;;;2;2;3;0;0;1;1;0;72;1;0;1;99
2,016E+11;3;84;;;2;2;3;400;0;0;1;0;0;1;0;1;0
2,016E+11;3;136;;;0;0;0;750;0;1;1;0;0;0;5;1;99
2,016E+11;3;126;;;2;2;0;955;0;1;3;0;0;1;0;3;99
2,016E+11;2;2;;;3;2;0;16;3;1;1;0;100;1;0;2;99
2,016E+11;3;330;;A;2;2;12;265;0;1;0;0;65;1;0;1;0
2,016E+11;2;330;;;2;2;5;0;0;1;1;0;70;1;0;1;0
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;123;;;4;0;18;700;0;1;1;0;30;1;0;1;99
2,016E+11;3;1324;;;2;2;12;378;0;1;1;0;0;1;0;1;0
2,016E+11;4;;;;2;0;;;0;1;0;0;0;1;0;1;99
2,016E+11;3;982;;;2;2;7;300;0;2;4;0;0;1;0;1;99
2,016E+11;3;982;;;2;3;7;200;0;4;4;0;105;2;0;1;0
2,016E+11;3;86;;;2;2;12;845;0;2;1;;;1;0;0;0
2,016E+11;3;151;;;2;2;2;791;0;1;1;;;1;0;0;0
2,016E+11;3;3;;;2;2;41;945;0;1;1;0;6;1;0;1;0
2,016E+11;3;927;;;2;2;7;159;0;2;1;0;7;1;0;1;0
2,016E+11;3;251;;;2;2;0;870;0;2;3;0;44;1;0;1;99
2,016E+11;3;214;;;2;2;0;695;0;0;1;0;0;1;0;1;0
2,016E+11;4;;;;2;0;;;0;0;1;0;53;1;0;1;0
2,016E+11;3;149;;;2;2;77;0;0;1;1;10;62;1;0;1;0
2,016E+11;3;149;;;2;2;42;122;0;1;0;0;65;1;5;1;0
2,016E+11;3;107;;;2;2;25;800;0;0;1;0;50;7;0;1;99
2,016E+11;3;50;;;2;2;41;200;0;1;1;65;0;1;0;1;0
2,016E+11;3;27;;;2;2;21;300;0;1;1;0;65;1;0;1;0
2,016E+11;3;925;;;2;2;81;850;0;0;2;0;65;1;0;3;0
2,016E+11;3;308;;;2;2;1;610;0;1;2;0;51;1;0;1;99
2,016E+11;4;1;;;2;2;;;0;2;4;0;45;1;0;3;99
2,016E+11;3;54;;;0;2;6;795;0;1;2;0;59;1;0;1;0
2,016E+11;3;12;;;2;2;27;40;0;0;1;0;0;1;0;3;0
2,016E+11;3;928;;;2;2;26;860;0;1;1;0;50;1;0;1;99
2,016E+11;3;928;;;2;2;35;601;0;1;1;0;0;1;5;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;28;1;0;1;99
2,016E+11;3;929;;;2;2;29;240;0;1;1;0;76;2;0;1;0
2,016E+11;3;13;;;2;2;14;552;0;0;1;;;7;5;0;0
2,016E+11;4;0;;;2;2;;;0;0;1;0;50;1;0;1;99
2,016E+11;3;6015;;;2;2;5;260;0;1;1;0;0;1;0;1;0
2,016E+11;3;13;;;2;2;16;510;0;2;1;0;0;1;0;1;0
2,016E+11;3;95;;;2;2;4;1030;0;0;2;0;0;1;0;1;99
2,016E+11;3;6014;;;2;2;8;100;0;1;1;0;57;1;0;1;99
2,016E+11;3;13;;;2;2;19;400;0;2;3;0;70;1;0;3;99
2,016E+11;3;6015;;;2;3;5;800;0;1;1;0;67;2;0;1;99
2,016E+11;3;91;;;2;2;11;330;0;1;2;0;57;1;0;1;99
2,016E+11;3;143;;;2;2;7;160;0;1;2;0;90;1;0;1;99
2,016E+11;3;982;;;2;2;17;0;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;131;;;2;2;28;300;0;1;1;20;70;1;5;1;0
2,016E+11;3;982;;;2;2;32;500;0;1;1;0;0;1;0;1;99
2,016E+11;3;65;;;2;2;29;500;0;1;1;0;70;1;0;0;99
2,016E+11;3;37;;;2;0;0;500;0;1;2;0;70;1;0;1;99
2,016E+11;3;34;;;2;2;11;480;0;1;1;0;43;1;0;1;99
2,016E+11;3;43;;;2;2;1;210;0;2;4;0;0;1;0;1;99
2,016E+11;3;982;;;2;2;28;40;0;1;1;0;8;1;0;1;0
2,016E+11;3;982;;;2;0;15;270;0;1;1;0;6;2;0;1;0
2,016E+11;3;982;;;2;2;19;180;0;1;1;0;6;1;0;1;0
2,016E+11;4;;;;2;2;;;0;1;3;0;48;1;0;3;0
2,016E+11;3;5;;;2;2;4;350;0;2;1;0;58;1;0;1;0
2,016E+11;3;45;;;2;2;0;700;0;1;1;34;68;1;0;1;0
2,016E+11;3;925;;;2;2;24;220;0;1;1;0;60;2;0;1;99
2,016E+11;3;11;;;2;2;4;200;0;0;3;0;0;1;0;1;0
2,016E+11;3;925;;;2;2;16;300;0;2;1;7;0;1;0;1;99
2,016E+11;3;39;;;2;2;1;810;0;1;1;0;52;1;0;1;0
2,016E+11;3;79;;;2;2;10;700;0;2;3;0;54;1;0;3;99
2,016E+11;3;10;;;2;2;11;600;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;2;0;46;1;0;1;0
2,016E+11;3;149;;;0;2;6;869;0;1;1;0;58;1;0;1;99
2,016E+11;3;109;;;2;2;7;135;0;1;1;0;0;1;0;1;99
2,016E+11;3;240;;;2;2;3;589;0;1;1;0;70;1;0;1;0
2,016E+11;3;39;;;2;2;28;325;0;2;4;0;0;0;0;1;99
2,016E+11;3;34;;;2;2;28;26;0;0;1;0;44;1;0;1;99
2,016E+11;1;131;;;1;1;;;0;1;1;0;58;1;3;1;99
2,016E+11;6;0;;;0;0;;;0;1;1;0;0;0;0;0;99
2,016E+11;3;10;;;2;2;5;870;0;1;1;0;56;1;0;1;99
2,016E+11;4;0;;;2;2;;;1;2;1;0;74;1;0;1;99
2,016E+11;5;0;;;3;4;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;31;;;2;0;13;600;0;1;1;0;0;2;0;1;0
2,016E+11;3;910;;;2;2;19;317;0;2;1;0;74;1;0;3;99
2,016E+11;3;982;;;2;2;66;600;0;1;3;0;70;1;0;1;99
2,016E+11;3;1;;;2;2;38;200;0;1;3;0;60;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;40;1;0;1;99
2,016E+11;3;157;;;2;2;0;1070;0;1;1;0;60;1;0;1;0
2,016E+11;3;24;;;2;2;18;150;0;2;2;0;50;1;0;3;99
2,016E+11;3;928;;;2;2;44;370;0;2;1;0;59;1;0;1;99
2,016E+11;3;502;;;2;2;11;310;0;2;1;0;44;2;0;1;99
2,016E+11;3;49;;;2;2;24;550;0;3;3;0;55;1;0;1;0
2,016E+11;3;920;;;2;2;16;625;0;3;1;;;1;0;0;0
2,016E+11;3;118;;;2;2;11;150;0;0;1;0;68;2;0;1;99
2,016E+11;3;35;;;2;2;11;336;0;2;3;0;55;1;0;1;99
2,016E+11;3;1314;;;2;2;8;900;0;1;2;6;220;3;0;3;0
2,016E+11;3;13;;;2;2;62;540;0;1;1;0;62;1;0;1;99
2,016E+11;3;921;;;2;2;17;630;0;1;1;0;0;1;0;1;0
2,016E+11;3;128;;;2;2;15;290;0;0;3;0;0;2;0;1;0
2,016E+11;2;31;;;2;3;46;770;0;2;1;0;100;1;0;1;0
2,016E+11;3;131;;;2;0;20;604;0;1;1;0;70;1;0;1;0
2,016E+11;3;131;;E;2;0;1;680;0;3;1;0;0;1;0;1;99
2,016E+11;3;131;;;2;2;19;700;0;4;1;0;60;1;0;1;0
2,016E+11;3;131;;;2;2;22;1150;0;1;1;0;60;1;0;1;99
2,016E+11;3;6015;;;2;3;53;780;0;1;1;0;90;2;0;1;99
2,016E+11;3;131;;E;2;3;3;400;0;2;1;0;0;1;0;1;99
2,016E+11;3;22;;;2;2;20;520;0;1;1;0;60;1;0;1;0
2,016E+11;3;53;;;2;2;32;800;0;1;1;0;0;1;0;1;99
2,016E+11;3;124;;;2;2;10;900;0;2;3;0;50;2;0;1;0
2,016E+11;3;142;;;2;2;4;0;0;2;3;0;60;2;0;1;0
2,016E+11;9;0;;;2;2;;;0;1;1;0;0;2;0;1;99
2,016E+11;3;6015;;;2;2;40;650;0;1;1;0;90;1;0;1;0
2,016E+11;3;6015;;;2;2;37;0;0;1;1;32;32;1;0;1;0
2,016E+11;3;6015;;;2;2;35;0;0;0;1;0;55;1;0;1;0
2,016E+11;3;63;;;2;2;20;515;0;2;3;0;52;1;0;3;0
2,016E+11;3;6015;;;2;2;38;90;0;1;1;0;70;1;0;1;99
2,016E+11;3;5;;;2;2;14;720;0;2;2;0;57;1;0;3;99
2,016E+11;3;143;;;2;2;1;300;0;1;1;0;0;1;0;1;99
2,016E+11;3;70;;;2;2;17;980;0;1;3;0;31;1;0;1;0
2,016E+11;3;53;;;2;2;6;760;0;1;1;0;0;0;0;1;0
2,016E+11;3;925;;;2;2;47;500;0;1;1;0;74;2;0;3;99
2,016E+11;3;17;;;2;2;23;680;0;3;1;0;0;2;0;1;99
2,016E+11;3;17;;;2;2;26;969;0;1;1;0;57;1;0;1;99
2,016E+11;3;73;;;2;2;10;97;0;1;1;0;55;1;0;1;0
2,016E+11;3;925;;;2;2;49;900;0;1;1;0;73;1;0;1;99
2,016E+11;3;50;;;2;2;7;0;0;0;1;0;0;1;0;1;99
2,016E+11;3;67;;;2;2;0;970;0;1;0;0;55;1;0;1;0
2,016E+11;2;154;;;1;2;14;770;0;1;3;21;105;1;0;1;99
2,016E+11;3;830;;;2;2;16;570;0;1;3;0;0;2;5;3;99
2,016E+11;3;55;;;2;2;3;740;0;4;4;0;0;1;0;1;99
2,016E+11;4;0;;;0;0;;;0;1;1;43;0;1;0;1;99
2,016E+11;4;;;;;;;;;;;;;;;;
2,016E+11;3;840;;;2;0;26;35;0;1;1;0;0;1;5;1;0
2,016E+11;3;140;;;2;2;15;700;0;0;2;0;60;1;0;3;0
2,016E+11;3;830;;;0;2;3;500;0;0;1;0;56;1;0;1;0
2,016E+11;3;60;;;0;0;32;0;0;0;0;0;0;0;0;0;99
2,016E+11;3;74;;;2;2;9;950;0;0;1;0;55;1;0;1;0
2,016E+11;3;140;;;2;0;19;400;0;3;1;0;60;1;0;1;99
2,016E+11;3;154;;;2;2;25;0;0;0;1;0;11;1;5;1;0
2,016E+11;3;6154;;;2;2;23;230;0;1;1;0;7;1;0;1;0
2,016E+11;3;833;;;2;2;7;350;0;1;1;0;8;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;0;0;0;1;0;0;0
2,016E+11;3;833;;;2;2;12;750;0;1;1;0;8;1;0;1;0
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;6154;;D;2;2;19;420;0;1;1;6;0;1;0;1;0
2,016E+11;3;163;;;2;2;7;578;0;1;1;0;465;1;0;1;0
2,016E+11;3;163;;;2;2;4;430;0;1;1;0;0;1;5;1;0
2,016E+11;3;163;;;2;2;5;235;0;1;1;0;0;1;0;1;0
2,016E+11;3;833;;;2;0;7;300;0;1;1;0;7;1;0;3;0
2,016E+11;3;53;;;2;2;3;900;0;1;2;0;6;2;0;3;0
2,016E+11;3;49;;;2;2;49;570;0;1;1;0;55;1;0;1;0
2,016E+11;2;12;;;3;4;0;0;0;1;1;0;105;1;5;1;0
2,016E+11;3;50;;;2;2;7;370;0;1;1;0;55;1;0;1;99
2,016E+11;3;51;;;2;2;20;500;0;1;3;0;67;1;0;1;99
2,016E+11;3;50;;;2;2;23;240;0;1;1;0;51;9;0;3;99
2,016E+11;2;13;;;2;2;12;390;0;0;1;0;0;1;5;1;0
2,016E+11;2;13;;;2;2;4;400;0;1;1;0;0;2;5;1;0
2,016E+11;2;13;;;2;3;13;300;0;0;1;0;0;1;0;1;0
